pt::degree_mean,pt::degree_std,pt::degree_min,pt::degree_p25,pt::degree_median,pt::degree_p75,pt::degree_max,pt::degree_sum,pt::degree_count,cell::labels_mean,cell::labels_std,cell::labels_min,cell::labels_p25,cell::labels_median,cell::labels_p75,cell::labels_max,cell::labels_sum,cell::labels_count,cell::ce_radius_mean,cell::ce_radius_std,cell::ce_radius_min,cell::ce_radius_p25,cell::ce_radius_median,cell::ce_radius_p75,cell::ce_radius_max,cell::ce_radius_sum,cell::ce_radius_count,cell::mis_radius_mean,cell::mis_radius_std,cell::mis_radius_min,cell::mis_radius_p25,cell::mis_radius_median,cell::mis_radius_p75,cell::mis_radius_max,cell::mis_radius_sum,cell::mis_radius_count,cell::voreen_radius_mean,cell::voreen_radius_std,cell::voreen_radius_min,cell::voreen_radius_p25,cell::voreen_radius_median,cell::voreen_radius_p75,cell::voreen_radius_max,cell::voreen_radius_sum,cell::voreen_radius_count,case_id
-0.6359788618171485,-1.7323249147509943,0.0,0.0,0.0,0.0,-0.12014483290775009,-0.22201279371930782,-0.21679072788449047,0.6423939964710642,1.441424261626364,0.0,-0.1304557907672918,-1.1531345943700924,0.345697597184796,-0.3754814223417026,0.05728800379356414,-0.22579070368704862,-0.2081714982473523,-0.7443562540917597,-0.4995144985695364,0.5597167127803971,-0.05714975799896197,-0.6536930185326868,0.2089631448334034,-0.28566662721530295,-0.22579070368704862,-0.13359248328967366,-0.6847994133132526,-0.5866878832471032,0.3561783415464239,-0.0774808254822771,-0.48229124047834543,-0.4412315397800673,-0.24365021943725435,-0.22579070368704862,-0.05661164150102528,-0.7053964907047502,-0.386825382770043,0.49493194328746326,-0.05605232421865631,-0.43196104522240536,-0.45640817294121144,-0.20401976048707066,-0.22579070368704862,topcow_ct_001
-0.9954848608427571,0.026813561263826693,0.0,0.0,0.0,0.0,-0.12014483290775009,-1.3497241538290157,-1.3471674733417514,0.19002632351045673,0.1769972160755755,0.0,-0.1304557907672918,0.3444428009157427,0.345697597184796,-0.3754814223417026,-1.0686416092261004,-1.348402749497107,0.8237208748920529,-0.9710904015769702,-0.8440291544419334,1.8727880343303605,1.0485726484717026,0.5870385603460485,-0.851840837724302,-0.44882815082048905,-1.348402749497107,0.8723858957263028,-1.4117233034826038,-1.0518610335407368,1.5628005804098226,1.0605814997604504,0.5052748178937788,-0.17926295795466207,-0.3957547261490984,-1.348402749497107,1.0081771870234977,-1.4835266224011268,0.9879978144802367,1.8187588321661718,1.149484779500852,0.6516266719109701,-0.4255041563632748,-0.4336141334875712,-1.348402749497107,topcow_ct_002
0.6243888143513003,-1.924371487196775,0.0,0.0,0.0,0.0,-0.12014483290775009,2.618786815717361,2.6220943809356534,1.2302816117020765,0.4159358606120063,0.0,-0.1304557907672918,1.8420201962015776,0.345697597184796,-0.3754814223417026,2.835756187781425,2.6021633048421062,-0.345260147411416,-0.5214625175724618,-0.8544606223352234,0.09014436527198876,0.18522492755281109,-0.6193264746251151,-0.4473853824457739,1.26750932470097,2.6021633048421062,-0.33795769560783456,-0.3164418224462517,-0.7284260650322878,-0.19982426493469194,0.06248598147039585,-0.523254163222623,0.16148108435568373,1.2353416043731695,2.6021633048421062,-0.24657819978257428,-0.439462595215497,-0.19627601481877963,0.0265460976853666,0.15117544430517063,-0.5259335847266385,-0.12516187091206274,1.4652816398671336,2.6021633048421062,topcow_ct_003
0.46495869411795315,-0.8707301939257917,0.0,0.0,0.0,0.0,-0.12014483290775009,0.7593543440860868,0.7582670754488721,0.4114154242529528,0.5850665013769241,0.0,-0.1304557907672918,0.3444428009157427,0.345697597184796,-0.3754814223417026,0.802032053109898,0.7511388628957503,0.06087673192703812,-0.054779625778380525,-0.19988663433873732,0.2859775373827719,0.244920051059847,-0.2551192668463058,0.053510071121847046,0.4620676649057518,0.7511388628957503,-0.1027589319493155,-0.3246855394526063,0.5212890166682552,0.06662075648959538,0.22846675858484072,-0.2563234611312756,0.1727057349126127,0.34575919629881613,0.7511388628957503,-0.02974988359611566,-0.38108874641206697,-0.2929268265039829,0.1814947921601138,0.2688803480183345,-0.23964909727209624,0.32767229022072747,0.43890037701516116,0.7511388628957503,topcow_ct_004
0.12395965405868149,1.0970797740260139,0.0,0.0,0.0,0.0,-0.12014483290775009,-1.5735447291179654,-1.580145886527599,0.2777494339942364,-0.1006510259662117,0.0,-0.1304557907672918,0.3444428009157427,0.345697597184796,-0.3754814223417026,-1.2283870044196927,-1.571211247138798,0.775592669916187,0.3359598096916485,1.3932190470373174,0.9883700117129899,0.4760183896582262,0.6911624256836104,-0.3422162069870659,-0.620082260567315,-1.571211247138798,0.5745298235941119,-0.35277061894546424,1.2437653153302481,0.7000066373926821,0.41253267755880557,0.6542558861203014,-0.2477502820412703,-0.6867797795378209,-1.571211247138798,0.7007373118303194,-0.22621203277700777,0.1991763667753775,0.8552095237315238,0.44531417113589045,0.868861520076064,0.15191219142545245,-0.7306358594577886,-1.571211247138798,topcow_ct_005
0.4202966417151557,0.0874063999237006,0.0,0.0,0.0,0.0,-0.12014483290775009,0.3547556118329855,0.3527120599031372,2.1962156570410376,1.8641923949773633,0.0,-0.1304557907672918,1.8420201962015776,1.3932660735023594,2.6525945642849322,1.2184717729938834,0.3483696556203858,-1.903655349411499,-1.10148211207443,-0.7518379707765896,-1.9324832159262064,-1.7464623502375776,-1.4597904382323452,-1.3924450309954668,-0.9895741013887901,0.3483696556203858,-2.0007786134957763,-0.83333258384125,-0.7401643409078292,-2.0085445071078314,-1.9041186347288404,-1.6384187803190802,-1.764606517473461,-1.0975867053030888,0.3483696556203858,-2.011325551523765,-0.8586172397148873,-2.751491888330964,-1.9274953506362047,-1.888810713236724,-1.5907909789094923,-1.4212067181881647,-0.984503232506017,0.3483696556203858,topcow_ct_006
0.5191955525785671,-1.2173930286341643,0.0,0.0,0.0,0.0,-0.12014483290775009,1.3102972986435013,1.310512203000511,0.5979605048832077,0.027320147160610028,0.0,-0.1304557907672918,1.8420201962015776,0.345697597184796,-0.3754814223417026,1.3605900900971484,1.2995905493983742,-0.3014388854296575,-0.29543285324059587,0.5198542251990316,-0.09967157222378266,-0.2105748831337195,-0.717799242614851,-0.29822139141215914,0.5463513321890292,1.2995905493983742,-0.3568584727441234,-0.3676805890994753,0.14337674982232892,-0.39262487726962214,-0.28823844609177035,-0.6761620724025883,-0.26493371007582683,0.48510896877069853,1.2995905493983742,-0.30922462977518034,-0.6219166260581962,0.6035393218868068,-0.18091738858439688,-0.24239460755336306,-0.5179905590322192,-0.4804598357371382,0.6074641005410013,1.2995905493983742,topcow_ct_007
1.3344433313168784,0.579322159628397,0.0,0.0,0.0,0.0,-0.12014483290775009,-0.2478382447141866,-0.2599348784744622,-0.17380123695019428,-0.2741855686896692,0.0,-0.1304557907672918,0.3444428009157427,0.345697597184796,-0.3754814223417026,-0.28644001896782073,-0.2514993764918591,-1.4672439006612006,-0.265169744187726,-0.5501038939183364,-2.0402432625070084,-1.757239865152798,-1.0290720991785556,-0.8023931266441043,-1.0147963156214714,-0.2514993764918591,-1.49926085849368,0.27898373987454045,-0.6167820666217688,-1.9856195774923473,-1.7904346620479432,-0.953389943143492,-0.5128348056896997,-1.0611278470994054,-0.2514993764918591,-1.5120010031407893,0.08666383880155247,-0.7324743122402173,-1.9952374679286828,-1.7343025438771649,-0.9715995364247849,-0.6320249674716237,-1.010190741500536,-0.2514993764918591,topcow_ct_008
-0.8783720681152964,-0.27410137082900815,0.0,0.0,0.0,0.0,-0.12014483290775009,-1.0226017745605507,-1.0192719288579657,1.1189122584679987,0.3085263151858342,0.0,-0.1304557907672918,0.3444428009157427,0.345697597184796,-0.3754814223417026,-0.4671175693936768,-1.022759560636174,-0.8386041307710802,-0.44190188735604463,0.02886046451067757,-1.6114962574462153,0.027912095006409246,-0.751050062178419,-0.5342520955882314,-1.0733300528605325,-1.022759560636174,-0.8115741049429945,0.48831975245542114,0.46942571888603846,-1.7712002384926622,-0.028660708419531392,-0.6566211913003684,-0.33760420046531575,-1.0635736685912909,-1.022759560636174,-0.7305215196483302,0.4498665500270208,-0.06085543894779103,-1.7077622261136074,-0.01888352550362636,-0.5823614496244238,-0.33723776641374476,-1.0416374175240157,-1.022759560636174,topcow_ct_009
-1.1439099160472206,-0.5098429374731916,0.0,0.0,0.0,0.0,-0.12014483290775009,-1.7198889514222786,-1.718207168415509,1.057354043979781,0.1651044553857703,0.0,-0.1304557907672918,1.8420201962015776,0.345697597184796,-0.3754814223417026,-1.1072008425486917,-1.7168937263660575,-0.15013930627428435,-0.7474702542452377,1.3396676023296765,-7.230186590769357e-05,0.007288794163861155,-0.6096139894063756,-0.9115792648561567,-1.1355369091895093,-1.7168937263660575,0.042916637996576995,-0.017930245264649234,1.3084237881475955,-0.178904421008779,0.020680625382511933,-0.4615297031298169,0.6490428491863466,-1.0290789831465912,-1.7168937263660575,0.020168747998550503,-0.1511947673452685,1.1315870844352411,-0.04941967279552072,0.06683949554707061,-0.5019951391393835,-0.11179842545626269,-1.126768835287248,-1.7168937263660575,topcow_ct_010
1.3344433313168784,1.5456895365278998,0.0,0.0,0.0,0.0,-0.12014483290775009,-0.5663521403176919,-0.5792015928402535,2.1497936802356032,1.65580709498979,0.0,-0.1304557907672918,1.8420201962015776,0.345697597184796,2.6525945642849322,0.3272026370517029,-0.5685730077511886,-1.6500039224409047,-0.6332576669784449,-0.927124252957278,-1.3655997675529392,-1.4395764589425446,-1.2928264662731894,-0.4820359136408281,-1.268894339986866,-0.5685730077511886,-1.5315646976875505,-0.9270310398776624,-0.9683836793821449,-1.2198892239956696,-1.244987486956201,-1.1853728156488024,-1.8878836735760147,-1.22870098940874,-0.5685730077511886,-1.7758218951966596,-1.0850158992769288,-0.8226178463223262,-1.4126025968410543,-1.4105811407943705,-1.3537374392783952,-1.5992211695104164,-1.3157252277421332,-0.5685730077511886,topcow_ct_011
2.3620160843701203,2.756089329961293,0.0,0.0,0.0,0.0,11.894338457867248,-0.49748427099801507,-0.518799782014293,0.9817841471660651,0.09149628708265359,0.0,-0.1304557907672918,0.3444428009157427,0.345697597184796,-0.3754814223417026,-0.051779541890336823,-0.5000165469383606,0.6700357445388185,-0.5279988288567462,0.14025125239718336,1.282986594892838,0.6573182234723665,0.289427662283082,-0.578368850293622,0.034130995839559274,-0.5000165469383606,0.8791817429941929,0.00537501820600667,0.21012783224969073,1.3482513450224938,0.8092520913093996,0.4228539903635821,1.2771750928823515,0.17138152430136694,-0.5000165469383606,0.6847965448035815,-0.15406262778026658,0.4014904065714863,1.276774255702615,0.6526669190513166,0.17477909688350096,0.4242139635371571,0.00863250974880132,-0.5000165469383606,topcow_ct_012
